sku,Termék neve,"Súly
kg",Típus,nemtudommi,Hozzavalok,Price without VAT ,BARCODE,Legal Product Name ,Product Description ,Additives - EU ,Analytical Constituents - EU ,Ingredients ,Recommended for ,Not Recommended for,PictureUrl
606591,SP Canine Puppy Small&Miniature Lamb&Rice 6 kg,6,száraz,1,"bárány
és rizs","12,430",52742048864,Hill's Science Plan SMALL & MINI PUPPY BÁRÁNNYAL és RIZZSEL kutyaeledel,"A Hill's Science Plan SMALL & MINI PUPPY BÁRÁNNYAL és RIZZSEL kutyaeledel kiváló minőségű, teljes értékű eledel kistestű kölyökkutyáknak 4 hetes kortól 12 hónapos korig, valamint vemhes vagy szoptató szukák számára.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 86,4 mg, 3b202 (jód) 2,1 mg, 3b405 (réz) 8,5 mg, 3b502 (mangán) 8,9 mg, 3b603 (cink) 151 mg, 3b801 (szelén) 0,2 mg, természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 28,4%, zsírtartalom 18,0%, nyersrost 2,1%, nyershamu 7,6%, DHA 0,16%, kalcium 1,4%, foszfor 1,0%, nátrium 0,47%, kálium 0,76%, magnézium 0,12%; kilogrammonként: A-vitamin 10,445 NE, D3-vitamin 825 NE, E-vitamin 690 mg, C-vitamin 105 mg, béta-karotin 1,5 mg. ","BÁRÁNYHÚSSAL ÉS RIZZSEL: kukorica, bárányliszt (16%), kukoricaglutén-liszt, szójaliszt, állati zsír, tört rizs (8%), hidrolizált húskivonat, szárított répapép, ásványi anyagok, halolaj, lenmag, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",0,0,https://github.com/totapp91/hills/606591/BK31629M SP Ca Puppy Small Lamb & Rice 3D Front.png
604266,SP Canine Puppy Chicken 800 g,0.8,száraz,4,csirke,"2,110",52742024950,Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL (csirke 17%; össz-baromfi 27%) teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 74,7 mg, 3b202 (jód) 1,8 mg, 3b405 (réz) 7,4 mg, 3b502 (mangán) 7,7 mg, 3b603 (cink) 131 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 27,1%, zsírtartalom 17,8%, nyersrost 1,8%, nyershamu 6,7%, DHA 0,15%, kalcium 1,2%, foszfor 1,0%, nátrium 0,45%, kálium 0,74%, magnézium 0,10%; kilogrammonként: A-vitamin 10 000 NE, D3-vitamin 765 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- (17%) és pulykahús (össz-baromfi 26%), állati zsiradék, hidrolizált húskivonat, kukoricaglutén-liszt, szárított répapép, lenmag, ásványi anyagok, halolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökkutyának 1 éves korig, illetve vemhes vagy szoptató kutyáknak.",Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604266/121918-SP-K9_Pup_Med_Ckn_2p5k_-render.png
604267,SP Canine Puppy Chicken 2.5 kg,2.5,száraz,4,csirke,"5,820",52742024974,Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL (csirke 17%; össz-baromfi 27%) teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 74,7 mg, 3b202 (jód) 1,8 mg, 3b405 (réz) 7,4 mg, 3b502 (mangán) 7,7 mg, 3b603 (cink) 131 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 27,1%, zsírtartalom 17,8%, nyersrost 1,8%, nyershamu 6,7%, DHA 0,15%, kalcium 1,2%, foszfor 1,0%, nátrium 0,45%, kálium 0,74%, magnézium 0,10%; kilogrammonként: A-vitamin 10 000 NE, D3-vitamin 765 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- (17%) és pulykahús (össz-baromfi 26%), állati zsiradék, hidrolizált húskivonat, kukoricaglutén-liszt, szárított répapép, lenmag, ásványi anyagok, halolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökkutyának 1 éves korig, illetve vemhes vagy szoptató kutyáknak.",Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604267/121918-SP-K9_Pup_Med_Ckn_2p5k_-render.png
604352,SP Canine Puppy Chicken 14 kg,14,száraz,1,csirke,"22,470",52742025728,Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL (csirke 17%; össz-baromfi 27%) teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 74,7 mg, 3b202 (jód) 1,8 mg, 3b405 (réz) 7,4 mg, 3b502 (mangán) 7,7 mg, 3b603 (cink) 131 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 27,1%, zsírtartalom 17,8%, nyersrost 1,8%, nyershamu 6,7%, DHA 0,15%, kalcium 1,2%, foszfor 1,0%, nátrium 0,45%, kálium 0,74%, magnézium 0,10%; kilogrammonként: A-vitamin 10 000 NE, D3-vitamin 765 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- (17%) és pulykahús (össz-baromfi 26%), állati zsiradék, hidrolizált húskivonat, kukoricaglutén-liszt, szárított répapép, lenmag, ásványi anyagok, halolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökkutyának 1 éves korig, illetve vemhes vagy szoptató kutyáknak.",Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604352/121918-SP-K9_Pup_Med_Ckn_2p5k_-render.png
604334,SP Canine Puppy Chicken 18 kg Valpk,18,száraz,1,csirke,"27,770",52742025582,Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan MEDIUM PUPPY KUTYAELEDEL CSIRKÉVEL (csirke 17%; össz-baromfi 27%) teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 74,7 mg, 3b202 (jód) 1,8 mg, 3b405 (réz) 7,4 mg, 3b502 (mangán) 7,7 mg, 3b603 (cink) 131 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 27,1%, zsírtartalom 17,8%, nyersrost 1,8%, nyershamu 6,7%, DHA 0,15%, kalcium 1,2%, foszfor 1,0%, nátrium 0,45%, kálium 0,74%, magnézium 0,10%; kilogrammonként: A-vitamin 10 000 NE, D3-vitamin 765 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- (17%) és pulykahús (össz-baromfi 26%), állati zsiradék, hidrolizált húskivonat, kukoricaglutén-liszt, szárított répapép, lenmag, ásványi anyagok, halolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökkutyának 1 éves korig, illetve vemhes vagy szoptató kutyáknak.",Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604334/121918-SP-K9_Pup_Med_Ckn_2p5k_-render.png
604270,SP Canine Puppy Lamb & Rice 2.5 kg,2.5,száraz,4,"bárány
és rizs","6,690",52742025018,Hill's Science Plan Medium Puppy kutyaeledel Báránnyal és Rizzsel,"A Hill's Science Plan Medium Puppy kutyaeledel báránnyal (16%) és rizzsel  (8%) teljes értékű eledel közepes testű, 12 hónapnál fiatalabb kölyökkutyák és vemhes vagy szoptató szukák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 84.5mg, 3b202 (Jód) 1.3mg, 3b405 (Réz) 8.3mg, 3b502 (Mangán) 8.7mg, 3b603 (Cink) 175mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 27.1%, Zsírtartalom 18.7%, Nyersrost 2.1%, DHA 0.16%, Nyershamu 7.6%, Kalcium 1.4%, Foszfor 1.0%, Nátrium 0.49%, Kálium 0.75%, Magnézium 0.12%; kilogrammonként: A-vitamin 10,334NE, D3-vitamin 759NE, E-vitamin 600mg, C-vitamin 100mg, Béta-karotin 1.5mg.","Báránnyal és rizzsel: Kukorica, bárány (16%) húsliszt, állati zsiradék, kukoricaglutén-liszt, szójaliszt, tört rizs (8%), hidrolizált húskivonat, szárított répapép, ásványi anyagok, halolaj, lenmag, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél fiatalabb kölyökkutyáknak, vemhes és szoptató szukáknak.",Felnőtt vagy idős kutyáknak.,https://github.com/totapp91/hills/604270/122018-SP-K9_Pup_Med_LAMB_2p5k_-render.png
604353,SP Canine Puppy Lamb & Rice 14 kg,14,száraz,1,"bárány
és rizs","25,830",52742025735,Hill's Science Plan Medium Puppy kutyaeledel Báránnyal és Rizzsel,"A Hill's Science Plan Medium Puppy kutyaeledel báránnyal (16%) és rizzsel  (8%) teljes értékű eledel közepes testű, 12 hónapnál fiatalabb kölyökkutyák és vemhes vagy szoptató szukák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 84.5mg, 3b202 (Jód) 1.3mg, 3b405 (Réz) 8.3mg, 3b502 (Mangán) 8.7mg, 3b603 (Cink) 175mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 27.1%, Zsírtartalom 18.7%, Nyersrost 2.1%, DHA 0.16%, Nyershamu 7.6%, Kalcium 1.4%, Foszfor 1.0%, Nátrium 0.49%, Kálium 0.75%, Magnézium 0.12%; kilogrammonként: A-vitamin 10,334NE, D3-vitamin 759NE, E-vitamin 600mg, C-vitamin 100mg, Béta-karotin 1.5mg.","Báránnyal és rizzsel: Kukorica, bárány (16%) húsliszt, állati zsiradék, kukoricaglutén-liszt, szójaliszt, tört rizs (8%), hidrolizált húskivonat, szárított répapép, ásványi anyagok, halolaj, lenmag, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél fiatalabb kölyökkutyáknak, vemhes és szoptató szukáknak.",Felnőtt vagy idős kutyáknak.,https://github.com/totapp91/hills/604353/122018-SP-K9_Pup_Med_LAMB_2p5k_-render.png
604335,SP Canine Puppy Lamb & Rice 18 kg Valpk,18,száraz,1,"bárány
és rizs","32,010",52742025643,Hill's Science Plan Medium Puppy kutyaeledel Báránnyal és Rizzsel,"A Hill's Science Plan Medium Puppy kutyaeledel báránnyal (16%) és rizzsel  (8%) teljes értékű eledel közepes testű, 12 hónapnál fiatalabb kölyökkutyák és vemhes vagy szoptató szukák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 84.5mg, 3b202 (Jód) 1.3mg, 3b405 (Réz) 8.3mg, 3b502 (Mangán) 8.7mg, 3b603 (Cink) 175mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 27.1%, Zsírtartalom 18.7%, Nyersrost 2.1%, DHA 0.16%, Nyershamu 7.6%, Kalcium 1.4%, Foszfor 1.0%, Nátrium 0.49%, Kálium 0.75%, Magnézium 0.12%; kilogrammonként: A-vitamin 10,334NE, D3-vitamin 759NE, E-vitamin 600mg, C-vitamin 100mg, Béta-karotin 1.5mg.","Báránnyal és rizzsel: Kukorica, bárány (16%) húsliszt, állati zsiradék, kukoricaglutén-liszt, szójaliszt, tört rizs (8%), hidrolizált húskivonat, szárított répapép, ásványi anyagok, halolaj, lenmag, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél fiatalabb kölyökkutyáknak, vemhes és szoptató szukáknak.",Felnőtt vagy idős kutyáknak.,https://github.com/totapp91/hills/604335/122018-SP-K9_Pup_Med_LAMB_2p5k_-render.png
604302,SP Canine Puppy Large Breed 800 g,0.8,száraz,4,csirke,"2,140",52742025094,Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL teljes értékű eledel olyan nagytestű, 18 hónapnál fiatalabb kölyökkutyáknak, amelyek felnőtt korukra 25 kg-nál nagyobb testtömegűre nőnek meg.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 59,9mg, 3b202 (jód) 1,5mg, 3b405 (réz) 5,9mg, 3b502 (mangán) 6,2mg, 3b603 (cink) 124mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 28,8%, zsírtartalom 14,6%, nyersrost 2,9%, nyershamu 6,1%, DHA 0,15%, kalcium 1,0%, foszfor 0,82%, nátrium 0,47%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 9664 NE, D3-vitamin 718 NE, E-vitamin 600 mg, C-vitamin 125 mg, béta-karotin 1,5 mg. ","csirkével: Kukorica, csirke- és pulykaliszt (csirke 19%; össz. baromfi 29%), tört rizs, hidrolizált húskivonat, állati zsiradék, szárított teljes tojás, cellulóz, szárított cukorrépapép, ásványi anyagok, lenmag, halolaj (1,3%), szójababolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Nagytestű fajták kölykeinek (kifejlett korban 25 kg fölött) 18 hónapos korukig.,Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604302/604302 122018-SP-K9_Pup_LB_Ckn_2p5k_-render.png
604304,SP Canine Puppy Large Breed 2.5 kg,2.5,száraz,4,csirke,"5,820",52742201108,Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL teljes értékű eledel olyan nagytestű, 18 hónapnál fiatalabb kölyökkutyáknak, amelyek felnőtt korukra 25 kg-nál nagyobb testtömegűre nőnek meg.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 59,9mg, 3b202 (jód) 1,5mg, 3b405 (réz) 5,9mg, 3b502 (mangán) 6,2mg, 3b603 (cink) 124mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 28,8%, zsírtartalom 14,6%, nyersrost 2,9%, nyershamu 6,1%, DHA 0,15%, kalcium 1,0%, foszfor 0,82%, nátrium 0,47%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 9664 NE, D3-vitamin 718 NE, E-vitamin 600 mg, C-vitamin 125 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- és pulykaliszt (csirke 19%; össz. baromfi 29%), tört rizs, hidrolizált húskivonat, állati zsiradék, szárított teljes tojás, cellulóz, szárított cukorrépapép, ásványi anyagok, lenmag, halolaj (1,3%), szójababolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Nagytestű fajták kölykeinek (kifejlett korban 25 kg fölött) 18 hónapos korukig.,Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604304/122018-SP-K9_Pup_LB_Ckn_2p5k_-render.png
604386,SP Canine Puppy Large Breed 14.5 kg,14.5,száraz,1,csirke,"23,280",52742026084,Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL teljes értékű eledel olyan nagytestű, 18 hónapnál fiatalabb kölyökkutyáknak, amelyek felnőtt korukra 25 kg-nál nagyobb testtömegűre nőnek meg.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 59,9mg, 3b202 (jód) 1,5mg, 3b405 (réz) 5,9mg, 3b502 (mangán) 6,2mg, 3b603 (cink) 124mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 28,8%, zsírtartalom 14,6%, nyersrost 2,9%, nyershamu 6,1%, DHA 0,15%, kalcium 1,0%, foszfor 0,82%, nátrium 0,47%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 9664 NE, D3-vitamin 718 NE, E-vitamin 600 mg, C-vitamin 125 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- és pulykaliszt (csirke 19%; össz. baromfi 29%), tört rizs, hidrolizált húskivonat, állati zsiradék, szárított teljes tojás, cellulóz, szárított cukorrépapép, ásványi anyagok, lenmag, halolaj (1,3%), szójababolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Nagytestű fajták kölykeinek (kifejlett korban 25 kg fölött) 18 hónapos korukig.,Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604386/122018-SP-K9_Pup_LB_Ckn_2p5k_-render.png
604606,SP Canine Puppy Large Breed 16 kg Valpk,16,száraz,1,csirke,"24,680",52742201504,Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL,"A Hill's Science Plan LARGE BREED PUPPY KUTYAELEDEL CSIRKÉVEL teljes értékű eledel olyan nagytestű, 18 hónapnál fiatalabb kölyökkutyáknak, amelyek felnőtt korukra 25 kg-nál nagyobb testtömegűre nőnek meg.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 59,9mg, 3b202 (jód) 1,5mg, 3b405 (réz) 5,9mg, 3b502 (mangán) 6,2mg, 3b603 (cink) 124mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 28,8%, zsírtartalom 14,6%, nyersrost 2,9%, nyershamu 6,1%, DHA 0,15%, kalcium 1,0%, foszfor 0,82%, nátrium 0,47%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 9664 NE, D3-vitamin 718 NE, E-vitamin 600 mg, C-vitamin 125 mg, béta-karotin 1,5 mg. ","Csirkével: Kukorica, csirke- és pulykaliszt (csirke 19%; össz. baromfi 29%), tört rizs, hidrolizált húskivonat, állati zsiradék, szárított teljes tojás, cellulóz, szárított cukorrépapép, ásványi anyagok, lenmag, halolaj (1,3%), szójababolaj, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Nagytestű fajták kölykeinek (kifejlett korban 25 kg fölött) 18 hónapos korukig.,Felnőtt vagy idős felnőtt kutyák számára.,https://github.com/totapp91/hills/604606/122018-SP-K9_Pup_LB_Ckn_2p5k_-render.png
607243,SP CANINE PUPPY LB PERFECT DIGESTION 2.5 KG,2.5,száraz,4,csirke,"6,430",52742053462,"Hill’s Science Plan Perfect Digestion Large Breed Puppy csirkés és barna rizses kutyaeledel nagytestű kölyökkutyáknak 
","A nagytestű kölyökkutyák számára kifejlesztett Hill’s Science Plan Perfect Digestion Large Breed Puppy csirkés és barna rizses kutyaeledel teljes értékű állateledel, és olyan nagytestű kölyökkutyáknak adható, amelyek még nem érték el a 18 hónapos kort, és felnőtt korukra 25kg-nál nagyobb testtömegűre nőnek meg.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 74,9 mg, 3b202 (jód) 1,9 mg, 3b405 (réz) 7,4 mg, 3b502 (mangán) 7,7 mg, 3b603 (cink) 131 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 24,9%, zsírtartalom 15,5%, nyersrost 3,7%, nyershamu 5,9%, kalcium 0,92%, foszfor 0,82%, nátrium 0,46%, kálium 0,79%; magnézium 0,08%; kilogrammonként: A-vitamin 9532 NE, D3-vitamin 678 NE, E-vitamin 600 mg, C-vitamin 125 mg, béta-karotin 1,5 mg. ","Csirkével és barna rizzsel: kukorica, csirke- és pulykaliszt (csirke 16%; baromfi összesen 25%), tört rizs, állati zsír, hidrolizált húskivonat, barna rizs (4%), árpa, zab, cellulóz, ásványi anyagok, őrölt pekándióhéj, lenmag, szárított répapép, szárított citruspép, halolaj, szójaolaj, vitaminok, szárított tőzegáfonya, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607243/607243 SP Puppy Perfect Digestion Large Breed dry 3D Front.png
607242,SP CANINE PUPPY MED PERFECT DIGESTION 14 KG,14,száraz,1,csirke,"24,880",52742053387,Hill's Science Plan PERFECT DIGESTION MEDIUM PUPPY kutyaeledel közepes testű kölyökkutyáknak csirkével és barna rizzsel,"A közepes testű kölyökkutyák számára kifejlesztett, csirkés és barna rizses Hill's Science Plan PERFECT DIGESTION MEDIUM PUPPY kutyaeledel teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 89,7 mg, 3b202 (jód) 2,2 mg, 3b405 (réz) 8,8 mg, 3b502 (mangán) 9,3 mg, 3b603 (cink) 157 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 25,6%, zsírtartalom 16,8%, nyersrost 2,2%, nyershamu 7,3%, kalcium 1,3%, foszfor 1,0%, nátrium 0,46%, kálium 0,83%; magnézium 0,09%; kilogrammonként: A-vitamin 9590 NE, D3-vitamin 723 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével és barna rizzsel: kukorica, csirke- és pulykaliszt (csirke 16%, baromfi összesen 25%), állati zsír, hidrolizált húskivonat, kukoricaglutén-liszt, barna rizs (4%), tört rizs, árpa, zab, ásványi anyagok, őrölt pekándióhéj, lenmag, szárított répapép, szárított citruspép, halolaj, szójaolaj, vitaminok, szárított tőzegáfonya, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607242/607242 SP Puppy Perfect Digestion Medium dry 3D Front.png
607240,SP CANINE PUPPY MED PERFECT DIGESTION 2.5 KG,2.5,száraz,4,csirke,"6,430",52742053264,Hill's Science Plan PERFECT DIGESTION MEDIUM PUPPY kutyaeledel közepes testű kölyökkutyáknak csirkével és barna rizzsel,"A közepes testű kölyökkutyák számára kifejlesztett, csirkés és barna rizses Hill's Science Plan PERFECT DIGESTION MEDIUM PUPPY kutyaeledel teljes értékű állateledel közepes testméretű kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 89,7 mg, 3b202 (jód) 2,2 mg, 3b405 (réz) 8,8 mg, 3b502 (mangán) 9,3 mg, 3b603 (cink) 157 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 25,6%, zsírtartalom 16,8%, nyersrost 2,2%, nyershamu 7,3%, kalcium 1,3%, foszfor 1,0%, nátrium 0,46%, kálium 0,83%; magnézium 0,09%; kilogrammonként: A-vitamin 9590 NE, D3-vitamin 723 NE, E-vitamin 600 mg, C-vitamin 100 mg, béta-karotin 1,5 mg. ","Csirkével és barna rizzsel: kukorica, csirke- és pulykaliszt (csirke 16%, baromfi összesen 25%), állati zsír, hidrolizált húskivonat, kukoricaglutén-liszt, barna rizs (4%), tört rizs, árpa, zab, ásványi anyagok, őrölt pekándióhéj, lenmag, szárított répapép, szárított citruspép, halolaj, szójaolaj, vitaminok, szárított tőzegáfonya, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607240/607240 SP Puppy Perfect Digestion Medium dry 3D Front.png
607236,SP CANINE PUPPY S&M PERFECT DIGESTION 1.5 KG,1.5,száraz,6,csirke,"4,650",52742053424,Hill's Science Plan PERFECT DIGESTION SMALL & MINI PUPPY kutyaeledel kistestű és mini kölyökkutyáknak csirkével és barna rizzsel,"A kistestű és mini kölyökkutyák számára kifejlesztett, csirkés és barna rizses Hill's Science Plan PERFECT DIGESTION SMALL & MINI PUPPY kutyaeledel teljes értékű állateledel kistestű és mini kölyökkutyáknak 12 hónapos korig, valamint vemhes vagy szoptató szukáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 85,5 mg, 3b202 (jód) 2,1 mg, 3b405 (réz) 8,4 mg, 3b502 (mangán) 8,8 mg, 3b603 (cink) 150 mg, 3b801 (szelén) 0,2 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 27,6%, zsírtartalom 17,7%, nyersrost 2,3%, nyershamu 7,4%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 0,87%; magnézium 0,09%; kilogrammonként: A-vitamin 9788 NE, D3-vitamin 729 NE, E-vitamin 690 mg, C-vitamin 105 mg, béta-karotin 1,5 mg. ","CSIRKÉVEL ÉS BARNA RIZZSEL: csirke- és pulykaliszt (csirke 17%; baromfi összesen 27%), kukorica, búza, állati zsír, hidrolizált húskivonat, barna rizs (4%), tört rizs, kukoricaglutén-liszt, árpa, zab, ásványi anyagok, őrölt pekándióhéj, lenmag, szárított répapép, szójaolaj, szárított citruspép, halolaj, vitaminok, szárított tőzegáfonya, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607236/607236 SP Puppy Perfect Digestion Small & Mini dry 3D Front.png
